angDist,_RAJ2000,_DEJ2000,recno,Tycho,more,Name,Dist,chi2,Av,Fbol,Theta*,R*,rho*,M*,Rp,Mp,GaiaDR1,Simbad,_RA,_DE,_RAJ2000_2,_DEJ2000_2,HIP,RAJ2000,DEJ2000,D,dplx,AV,Teff,L,Rad,log(g),T(AV),L(Av),T(ABJ),L(ABJ),Q,X(MIR),X'(MIR),S(MIR),Rmax,L(XS),f(XS),l(XS),G/H,F(U),F(u),F(BT),F(B),F(g),F(Hp),F(VT),F(V),F(r),F(i),F(I),F(z),F(J),F(H),F(Ks),F(W1),F(L),F(W2),F(MA),F(A9),F(W3),F(I12),F(MC),F(MD),F(A18),F(ME),F(W4),F(I25),Gaia
0.014169,13.7558325,0.7895561,2,12-104-1,*,HD 5319 b,119.64,3.03,0.06,2.0E-8,163.12,4.19,,1.44,,1.71,1,Simbad,13.75583,0.78956,13.755835,0.78955306,4297,13.755835,0.789553,119.644,0.032,0.206,4804,9.119,4.365,3.131,4818,9.297,0,0.0,0.039,1.024,1.022,1.181,1.088,5.0E-4,5.1E-5,5.9,G,,,728.831,,,1954.518,2049.762,,,,3802.124,,4605.622,4620.617,3502.115,1645.572,,,,320.201,163.494,,,,,,46.726,,Gaia
0.027415,67.8560581,4.5752939,6,90-645-1,*,HD 28678 b,191.09,1.41,0.18,1.9E-8,169.89,6.98,,3.16,,2.55,1,Simbad,67.85606,4.57529,67.856055,4.57528694,21109,67.856055,4.575287,191.085,0.047,2.295,4582,19.424,7.003,2.726,4747,21.841,0,0.0,0.055,1.077,1.085,2.672,1.22,0.0029,1.48E-4,6.0,G,,,520.747,,,1433.11,1429.892,1683.542,2242.984,,2984.188,,4204.248,4300.312,3265.355,1590.438,,,,346.101,160.51,,,,,,46.255,,Gaia
0.080615,73.0238831,6.4765506,7,96-602-1,*,GJ 179 b,,1.04,0.0,3.4E-9,141.42,,,,,,1,Simbad,73.02388,6.47655,73.02386389,6.47653889,22627,73.023864,6.476539,12.39,0.004,0.781,3249,0.016,0.404,4.402,3255,0.017,0,0.0,0.104,1.076,1.087,0.815,1.306,0.0,0.0,0.0,G,,,,,,63.253,76.578,60.901,,,,,1193.681,1338.751,1114.629,,,,,151.9,,,,,,,,,Gaia
0.007588,77.9435389,4.4035381,8,107-1139-1,*,HD 33636 b,29.44,0.65,0.0,4.3E-8,159.28,1.01,,1.34,,11.09,1,Simbad,77.94354,4.40354,77.94353694,4.40353889,24205,77.943537,4.403539,29.443,0.024,0.898,5922,1.118,1.006,4.452,6088,1.218,0,0.0,0.026,1.039,1.043,1.673,1.048,0.0,0.0,0.0,G,,,3219.784,,,5269.866,5687.263,5554.23,,,,,6762.205,5716.102,3936.683,,,,,333.199,,,,,,,,,Gaia
0.033268,79.4207517,7.3533481,9,112-182-1,*,HD 34445 b,45.37,2.1,0.0,3.2E-8,141.88,1.38,,1.14,,0.82,1,Simbad,79.42075,7.35335,79.42074389,7.35334306,24681,79.420744,7.353343,45.366,0.013,11.026,5720,2.032,1.454,4.1,7559,5.178,0,0.0,0.036,1.107,1.116,2.988,1.109,0.0,0.0,0.0,G,,,2248.158,,,3920.664,4120.058,,,,,,5671.374,4689.213,3220.553,,,,,299.4,,,,,,,,,Gaia
0.008180,86.6454692,1.1681933,10,116-1316-1,*,HD 38529 b,,4.87,0.0,1.1E-7,287.55,,,,,,0,Simbad,86.64547,1.16819,86.64546694,1.16819306,27253,86.645467,1.168193,39.277,0.016,3.646,5513,5.324,2.533,3.604,5914,6.952,0,0.0,0.087,1.17,1.223,2.151,1.187,0.0,0.0,0.0,H,,,6960.281,,,13858.607,14821.881,15311.716,,,,,17397.559,18059.26,13788.926,,,,,,,,,,327.2,,,,Gaia
0.024635,85.0072008,6.0605758,11,127-402-1,*,HD 37605 b,46.34,0.68,0.0,9.9E-9,95.7,0.95,,0.68,,2.17,1,Simbad,85.0072,6.06058,85.00720694,6.06057889,26664,85.007207,6.060579,46.34,0.013,2.705,5315,0.653,0.955,4.384,5567,0.788,0,0.0,0.025,0.0,0.0,0.0,1.03,0.0,0.0,0.0,G,,,501.911,,,1105.909,1181.689,1237.724,,,,,1977.372,1753.477,1252.941,,,,,,,,,,,,,,Gaia
0.021643,98.3025931,5.4629244,12,154-891-1,*,HD 46375 b,,0.8,0.0,2.0E-8,140.64,,,,,,0,Simbad,98.30259,5.46292,98.30259889,5.46292611,31246,98.302599,5.462926,34.819,0.031,11.574,4990,0.844,1.231,4.165,6361,1.868,0,0.0,0.174,0.905,0.853,0.0,2.331,0.0,2.5E-5,4.8,H,,,973.255,,1831.582,2255.899,2351.274,2651.086,3317.617,,3966.672,,4184.931,3815.048,2654.181,3769.787,,,293.188,286.7,139.541,,,,,,45.161,,Gaia
0.017820,133.7817569,1.5465042,16,213-177-1,*,GJ 328 b,,1.45,0.0,7.1E-9,151.5,,,,,,1,Simbad,133.78176,1.5465,133.78176,1.54650806,43790,133.78176,1.546508,20.671,0.005,0.324,3936,0.096,0.666,4.106,4007,0.097,0,0.0,0.027,0.0,0.0,0.0,1.051,0.0,0.0,0.0,G,,,81.927,,,359.418,333.352,376.898,,,,,2118.792,2518.256,1919.245,,,,,,,,,,,,,,Gaia
0.006250,130.6046756,4.5780964,17,219-1438-1,*,HD 74156 b,,1.16,0.0,2.4E-8,115.71,,,,,,0,Simbad,130.60468,4.5781,130.60467611,4.57809806,42723,130.604676,4.578098,64.433,0.035,0.298,5661,2.902,1.773,3.913,5738,2.978,0,0.0,0.123,1.006,1.083,0.008,1.252,0.0,0.0,0.0,H,467.333,,1854.5,,,3000.541,3183.489,,,,,,3788.683,3161.549,2189.427,,,,,197.3,,,,,,,,,Gaia
0.008162,164.6989011,1.7292156,18,255-946-1,*,HD 95089 b,,5.46,0.03,2.3E-8,169.98,,,,,,0,Simbad,164.6989,1.72922,164.69889889,1.72921611,53666,164.698899,1.729216,139.082,0.115,0.168,4857,13.476,5.192,2.97,4871,13.605,0,0.0,0.036,1.021,1.022,1.29,1.064,5.0E-4,3.6E-5,5.8,H,,,869.014,,,2184.136,2264.14,,,,,,5087.311,5015.335,3745.678,1769.77,,,,332.301,175.187,,,,,,50.299,,Gaia
0.029311,171.6928258,3.0063214,19,267-1200-1,*,HD 99492 b,18.22,4.42,0.0,3.2E-8,211.16,0.83,,0.48,,0.07,1,Simbad,171.69283,3.00632,171.69282111,3.00632806,55848,171.692821,3.006328,18.222,0.005,0.578,4945,0.337,0.792,4.491,4946,0.348,0,0.0,0.053,0.0,0.0,0.0,1.119,0.0,0.0,0.0,G,,,1277.106,,,3126.652,3761.0,3383.95,,,,,7272.577,7064.801,5266.601,,,,,,,,,,,,,,Gaia
0.018583,176.42622,2.8214789,20,275-157-1,*,HD 102195 b,29.4,1.47,0.0,1.8E-8,130.44,0.82,,0.76,,0.41,1,Simbad,176.42622,2.82148,176.42621694,2.82148306,57370,176.426217,2.821483,29.395,0.007,0.361,5244,0.466,0.828,4.508,5119,0.463,0,0.0,0.042,1.106,1.12,2.699,1.113,0.0,0.0,0.0,G,,,901.627,,,1942.136,2057.327,,,,,,3555.399,3184.93,2309.566,,,,,213.2,,,,,,,,,Gaia
0.003470,176.6943542,3.4742936,21,275-243-1,*,HD 102329 b,229.31,1.12,0.07,2.7E-8,199.23,9.82,,3.21,,8.16,1,Simbad,176.69435,3.47429,176.694355,3.47429306,57467,176.694355,3.474293,229.312,0.069,0.231,4678,41.714,9.846,2.43,4619,41.669,0,0.0,0.032,1.01,1.003,0.677,1.051,9.0E-4,2.1E-5,5.8,G,,,813.255,,,2270.699,2368.663,2629.202,3221.263,,4562.746,,6065.803,6308.12,4603.948,2254.845,,,,413.199,223.204,,,,,,63.85,,Gaia
0.020709,248.2127106,2.0848275,25,386-86-1,*,HD 149143 b,74.33,2.79,0.0,1.8E-8,101.96,1.63,,1.73,,1.69,1,Simbad,248.21271,2.08483,248.21270694,2.08483194,81022,248.212707,2.084832,74.327,0.019,0.576,5769,3.122,1.771,3.956,5916,3.325,0,0.0,0.052,1.081,1.11,2.585,1.269,3.0E-4,8.8E-5,6.1,G,,,1292.489,,,2288.967,2441.762,2588.355,,,,,3154.193,2490.577,1779.633,829.31,,,,190.7,85.016,,,,,,22.676,,Gaia
0.006038,263.3397733,5.7007314,26,426-1099-1,*,HD 159243 b,74.14,1.3,0.0,9.3E-9,70.79,1.13,,1.65,,,1,Simbad,263.33977,5.70073,263.33977306,5.70073306,85911,263.339773,5.700733,74.138,0.024,0.774,6059,1.569,1.138,4.369,6175,1.669,0,0.0,0.022,0.992,0.986,0.0,1.037,0.0,0.0,0.0,G,,,747.871,,,1158.776,1235.103,,,,,,1479.409,1174.627,803.768,388.613,,206.914,,,38.116,,,,,,,,Gaia
0.018030,270.380115,0.1045564,27,430-2613-1,*,HD 164509 b,53.86,4.25,0.0,1.5E-8,93.12,1.08,,1.14,,,1,Simbad,270.38011,0.10456,270.38012,0.10455611,88268,270.38012,0.104556,53.864,0.013,2.509,5799,1.395,1.172,4.322,6169,1.681,0,0.0,0.038,1.048,1.069,2.342,1.116,1.0E-4,4.3E-5,5.3,G,,,1126.748,,1717.221,1901.777,2021.638,2180.84,2407.832,,2551.68,,2674.782,2209.53,1547.143,713.045,,413.99,,142.0,73.774,,,,,,,,Gaia
0.009191,283.9203508,4.2653233,28,457-495-1,*,HD 175541 b,136.02,2.46,0.0,2.0E-8,152.91,4.47,,2.12,,0.72,1,Simbad,283.92035,4.26532,283.92034889,4.265325,92895,283.920349,4.265325,136.019,0.038,46.738,4959,11.805,4.661,3.076,76128,64099.0,0,0.0,0.065,1.029,1.03,1.137,1.234,0.0014,1.15E-4,5.7,G,,,886.802,,,2032.542,2156.271,2373.689,,,3749.957,,4443.123,4260.886,3106.923,1609.596,,,326.788,293.299,145.715,,,,,,36.573,,Gaia
0.007016,304.0250167,4.5807936,31,504-2358-1,*,HD 192699 b,69.56,1.66,0.0,7.9E-8,288.29,4.31,,1.61,,2.32,1,Simbad,304.02502,4.58079,304.02501806,4.580795,99894,304.025018,4.580795,69.558,0.024,0.875,5049,12.608,4.647,3.068,5174,13.505,0,0.0,0.028,0.991,0.985,0.0,1.039,2.0E-4,1.5E-5,5.8,G,,,3832.011,,,8600.418,9080.366,9741.456,,,,,17429.636,18462.902,11954.474,6035.549,,,,1074.997,582.778,,,,257.401,,164.574,,Gaia
0.002109,316.6660094,3.8031186,32,534-2537-1,*,HD 200964 b,71.67,5.9,0.0,8.2E-8,304.65,4.69,,1.97,,2.27,1,Simbad,316.66601,3.80312,316.66600889,3.80311889,104202,316.666009,3.803119,71.671,0.037,0.714,4957,12.391,4.779,3.052,5018,12.913,0,0.0,0.104,1.014,1.05,0.594,1.14,6.0E-4,4.9E-5,5.8,G,,,3586.136,,,8286.28,8727.771,,,,9239.027,,19128.826,16853.882,12868.575,5881.888,,,,1107.998,596.352,,,,250.199,,169.653,,Gaia
0.046325,353.9553542,0.4455122,33,585-774-1,*,HIP 116454 b,61.63,3.02,0.0,2.7E-9,54.7,0.72,3.0,0.81,0.22,0.04,1,Simbad,353.95535,0.44551,353.95534194,0.44551611,116454,353.955342,0.445516,61.632,0.015,0.34,4971,0.316,0.758,4.546,5149,0.325,0,0.0,0.035,0.0,0.0,0.0,1.06,0.0,0.0,0.0,G,,,107.703,,167.968,274.688,294.648,310.902,395.208,,487.558,,576.618,567.937,409.572,,,,,,,,,,,,,,Gaia
0.006292,4.8211086,14.0547539,34,601-636-1,*,HD 1502 b,,3.65,0.05,1.5E-8,133.22,,,,,,0,Simbad,4.82111,14.05475,4.82111,14.054755,1547,4.82111,14.054755,159.236,0.119,0.341,4897,11.811,4.781,3.059,4875,12.082,0,0.0,0.049,1.077,1.087,2.599,1.161,0.001,8.7E-5,6.2,H,,,604.542,,,1465.411,1572.184,1648.253,2118.489,,2736.694,,3389.131,3286.245,2376.46,1038.285,,,,236.5,115.532,,,,,,33.788,,Gaia
0.011112,11.4181569,7.8450208,35,604-1102-1,*,HD 4313 b,132.29,1.47,0.06,2.5E-8,172.57,4.91,,2.47,,2.99,1,Simbad,11.41816,7.84502,11.41816,7.84502111,3574,11.41816,7.845021,132.284,0.049,0.426,4901,13.209,5.048,3.019,4734,13.082,0,0.0,0.042,1.038,1.047,1.836,1.139,0.001,7.8E-5,5.9,G,,,955.491,,,2378.152,2533.397,2812.055,3525.545,,4341.364,,5481.36,5019.957,3854.166,1891.11,,,,375.2,187.717,,,,,,51.093,,Gaia
0.028687,73.6818906,12.3521944,36,692-497-1,*,HD 31253 b,58.04,1.74,0.0,3.7E-8,139.87,1.75,,1.7,,0.62,1,Simbad,73.68189,12.35219,73.681895,12.35220111,22826,73.681895,12.352201,58.045,0.019,3.412,6011,3.833,1.808,3.96,6524,5.039,0,0.0,0.021,1.031,1.03,1.421,1.041,0.0,0.0,0.0,G,,,2893.522,,,4705.0,4957.964,,,,,,6004.659,4728.245,3214.626,,,,,275.1,,,,,,,,,Gaia
0.004949,97.3049664,10.9338911,37,736-601-1,*,HD 45652 b,34.75,0.73,0.0,1.7E-8,129.16,0.96,,0.54,,0.35,1,Simbad,97.30497,10.93389,97.304965,10.93389111,30905,97.304965,10.933891,34.75,0.011,6.918,5199,0.61,0.964,4.379,6026,0.993,0,0.0,0.071,1.144,1.192,3.08,1.198,1.0E-4,2.33E-4,3.9,G,,,848.451,,,1875.511,1937.775,,,,,,3321.149,3047.193,2083.198,,,,217.303,204.501,,,,,,,,,Gaia
0.006331,124.1288375,9.1855439,39,794-1622-1,*,bet Cnc b,,2.18,0.0,2.0E-6,2309.84,,,,,,0,Simbad,124.12884,9.18554,124.12883611,9.185545,40526,124.128836,9.185545,93.023,0.018,0.192,4103,598.297,48.474,1.039,4133,628.316,0,0.0,0.076,0.948,0.968,0.0,1.257,0.0,0.0,0.0,H,,,25458.146,,,127420.581,126387.27,141066.495,,312347.367,,,532216.478,800755.549,559667.973,,,,,,28099.78,27032.253,,,12300.0,,7986.603,,Gaia
0.006201,129.8158467,12.9603739,40,805-24-1,*,HD 73534 b,85.79,3.05,0.0,1.6E-8,142.44,2.63,,1.4,,1.2,1,Simbad,129.81585,12.96037,129.81584806,12.960375,42446,129.815848,12.960375,85.788,0.024,0.553,4870,3.881,2.771,3.526,4794,3.908,0,0.0,0.024,0.986,0.979,0.0,1.045,0.0,0.0,0.0,G,,,642.431,,,1650.591,1727.044,,,,,,3916.412,3815.048,2748.72,,,,,229.401,,,,,,,,,Gaia
0.023044,133.0997581,13.2334353,42,817-1748-1,*,HD 75784 b,83.72,4.25,0.0,2.4E-8,176.01,3.17,,1.33,,5.42,1,Simbad,133.09976,13.23344,133.09975194,13.23343306,43569,133.099752,13.233433,83.716,0.053,0.297,4789,5.384,3.375,3.346,4782,5.491,0,0.0,0.039,1.019,1.023,0.732,1.089,3.0E-4,4.9E-5,6.0,G,,,859.462,,,2358.955,2430.543,2634.049,,,,,5830.265,5753.074,4198.851,1929.82,,,,388.801,194.582,,,,,,56.074,,Gaia
0.000148,154.5886989,12.6211081,43,843-568-1,*,HD 89307 b,32.18,1.03,0.0,4.3E-8,159.15,1.1,,1.27,,2.11,1,Simbad,154.5887,12.62111,154.58869889,12.62110806,50473,154.588699,12.621108,32.185,0.008,0.367,5896,1.334,1.108,4.363,6018,1.401,0,0.0,0.031,1.048,1.05,1.699,1.055,0.0,0.0,0.0,G,,,3204.991,,,5187.518,5552.689,5605.623,,,,,7015.98,5653.273,3965.797,,,,,340.201,,,,,,,,,Gaia
0.005338,183.3729556,10.0416367,44,869-1019-1,*,HD 106252 b,37.79,0.67,0.0,2.9E-8,135.97,1.1,,1.01,,6.93,1,Simbad,183.37296,10.04164,183.372955,10.04163806,59610,183.372955,10.041638,37.788,0.013,0.095,5891,1.288,1.091,4.359,5976,1.32,0,0.0,0.024,0.0,0.0,0.0,1.039,0.0,0.0,0.0,G,,,2150.932,,,3588.224,3834.452,4136.413,,,,,4804.944,4016.983,2833.547,,,,,,,,,,,,,,Gaia
0.004892,176.5980642,14.1239869,45,870-114-1,*,HD 102272 b,355.38,1.23,0.1,1.3E-8,134.83,10.3,,1.45,,4.94,1,Simbad,176.59806,14.12399,176.59806306,14.12398611,57428,176.598063,14.123986,355.382,0.091,0.207,4684,45.731,10.283,2.394,4775,46.617,0,0.0,0.063,1.021,1.026,0.595,1.121,0.0032,7.0E-5,6.0,G,,,411.744,,548.058,1081.333,1115.073,1260.735,1558.929,,2062.653,,2782.841,2815.14,2090.886,980.656,,,,202.6,100.996,,,,,,27.692,,Gaia
0.011583,202.1075358,13.7787881,46,898-1042-1,*,70 Vir b,18.28,1.47,0.0,2.7E-7,467.31,1.84,,1.14,,7.62,1,Simbad,202.10754,13.77879,202.10753889,13.77878694,65721,202.107539,13.778787,18.281,0.016,0.083,5519,3.091,1.926,3.865,5528,3.108,0,0.0,0.035,0.0,0.0,0.0,1.136,0.0,0.0,0.0,G,,7839.365,18139.561,21520.226,,34078.43,36083.058,37172.68,,,,,55269.854,50851.054,33723.33,,15295.08,,,,,,,,,,,,Gaia
0.006393,219.0023344,9.7465175,47,910-165-1,*,HD 128311 b,,4.56,0.0,3.3E-8,203.13,,,,,,0,Simbad,219.00233,9.74652,219.00233611,9.74651806,71395,219.002336,9.746518,16.502,0.014,0.091,4866,0.292,0.762,4.508,4940,0.297,0,0.0,0.024,0.0,0.0,0.0,1.056,0.0,0.0,0.0,H,,,1253.796,,,3345.335,3439.564,3669.643,,,,,7828.676,7746.401,5849.658,,,,,,,,,,,,,,Gaia
0.005614,253.4315942,11.9737472,49,983-872-1,*,HD 152581 b,167.89,3.44,0.08,1.6E-8,133.08,4.8,,1.72,,2.28,1,Simbad,253.43159,11.97375,253.43159306,11.97374611,82651,253.431593,11.973746,167.89,0.046,0.42,4956,13.107,4.918,3.025,4986,13.358,0,0.0,0.04,1.032,1.035,1.308,1.072,4.0E-4,3.3E-5,5.9,G,,,636.542,,,1441.848,1572.184,1756.402,2114.59,,,,3414.195,3256.117,2263.239,1062.47,,,,208.6,109.927,,,,,,32.03,,Gaia
0.004617,277.2957544,11.6955008,51,1031-1530-1,*,HD 170469 b,60.55,1.35,0.0,1.4E-8,94.97,1.24,,1.1,,0.66,1,Simbad,277.29575,11.6955,277.295755,11.69550194,90593,277.295755,11.695502,60.552,0.014,1.658,5802,1.595,1.252,4.264,6041,1.796,0,0.0,0.02,1.014,1.018,1.3,1.058,0.0,1.7E-5,4.6,G,,,976.848,,1523.443,1710.486,1878.033,1901.183,2200.018,,2427.875,,2419.292,1989.299,1383.982,661.785,,365.587,,118.4,66.421,,,,,,,,Gaia
0.015715,292.1023825,8.3580564,52,1055-3415-1,*,HD 183263 b,54.01,1.02,0.0,1.9E-8,106.1,1.23,,1.31,,3.95,1,Simbad,292.10238,8.35806,292.10238611,8.35805389,95740,292.102386,8.358054,54.015,0.016,4.624,5812,1.692,1.285,4.258,6525,2.432,0,0.0,0.042,1.051,1.08,2.566,1.124,0.0,2.9E-5,8.6,G,,,1358.397,,2039.982,2363.086,2519.436,2607.497,2973.215,,3257.064,,3088.078,2506.686,1799.411,874.816,,,162.999,171.0,83.542,,,,,,24.636,,Gaia
0.003202,298.5620078,8.4614528,53,1058-3400-1,*,xi Aql b,,3.25,0.0,4.4E-7,803.61,,,,,,0,Simbad,298.56201,8.46145,298.56200694,8.46145306,97938,298.562007,8.461453,56.275,0.016,1.022,4744,48.002,10.271,2.399,4796,51.845,0,0.0,0.08,0.929,0.898,0.0,1.103,0.0,0.0,0.0,H,,,15018.508,,,42057.125,44228.614,47755.553,,77738.803,,,115262.575,115744.392,90267.301,,,,,7312.993,3721.371,,,,1591.994,,1086.331,,Gaia
0.009037,309.9661481,11.2496514,54,1092-1778-1,*,HD 196885 b,,1.06,0.0,7.4E-8,188.91,,,,,,0,Simbad,309.96615,11.24965,309.96614806,11.24964889,101966,309.966148,11.249649,33.523,0.016,0.457,6097,2.488,1.416,4.193,6210,2.626,0,0.0,0.031,1.031,1.044,2.048,1.075,0.0,1.5E-5,5.8,H,,,6050.995,,,9325.66,9910.677,10023.603,,,,,10886.501,8596.07,6239.222,2920.901,,,,522.602,288.87,,,,,,81.426,,Gaia
0.006114,314.6080583,10.8392858,55,1107-2709-1,*,18 Del b,,1.12,0.0,1.9E-7,471.86,,,,,,0,Simbad,314.60806,10.83929,314.60806,10.83928611,103527,314.60806,10.839286,75.301,0.023,0.613,5020,34.488,7.775,2.622,5123,36.318,0,0.0,0.037,0.997,1.001,0.0,1.056,0.001,2.8E-5,5.8,H,,,8484.51,,,20254.409,21463.638,23368.125,,,,,38876.604,43082.407,30028.28,13890.465,,,,2618.998,1441.129,,,,587.399,,397.34,,Gaia
0.026435,318.3999592,14.6893839,56,1117-615-1,*,BD +14 4559 b,49.74,0.71,0.0,4.8E-9,80.39,0.86,,0.49,,1.04,1,Simbad,318.39996,14.68938,318.39996611,14.68938694,104780,318.399966,14.689387,49.743,0.012,0.645,4814,0.364,0.868,4.388,4863,0.376,0,0.0,0.059,1.204,1.222,3.604,1.211,0.0,0.0,0.0,G,,,168.51,,,460.341,464.412,,,,,,1121.214,1067.333,775.408,,,,,81.13,,,,,,,,,Gaia
0.004086,351.6143533,8.643845,57,1162-750-1,*,HD 220773 b,49.93,0.67,0.0,3.9E-8,153.61,1.65,,1.8,,,1,Simbad,351.61435,8.64384,351.61435306,8.64384389,115697,351.614353,8.643844,49.931,0.015,0.42,5859,2.965,1.673,4.015,5940,3.093,0,0.0,0.024,1.057,1.07,2.403,1.058,0.0,0.0,0.0,G,,,2877.576,,,4803.52,5115.68,5159.693,,6466.032,,,6339.986,5314.959,3660.416,,,,,320.101,,,,,,,,,Gaia
0.009581,9.8408578,21.2504744,58,1193-2072-1,*,HD 3651 b,,1.55,0.0,1.3E-7,378.62,,,,,,0,Simbad,9.84086,21.25047,9.84085889,21.25047194,3093,9.840859,21.250472,11.059,0.004,0.182,5221,0.496,0.862,4.478,5285,0.509,0,0.0,0.025,0.0,0.0,0.0,1.087,0.0,0.0,0.0,H,,,6477.789,,,14514.417,15349.822,16196.601,,,,,25732.875,25020.729,17215.929,,8251.858,,,,,,,,,,,,Gaia
0.025299,11.1716675,20.4489269,59,1194-26-1,*,HD 4203 b,78.95,1.05,0.0,9.1E-9,83.64,1.42,,1.25,,2.23,1,Simbad,11.17167,20.44893,11.171675,20.44892694,3502,11.171675,20.448927,78.95,0.035,0.313,5515,1.766,1.457,4.061,5556,1.805,0,0.0,0.034,1.072,1.079,2.079,1.071,0.0,0.0,0.0,G,,,557.477,,,1085.524,1165.476,,,,,,1765.584,1459.822,1011.883,,,,,92.31,,,,,,,,,Gaia
0.008929,15.1383017,20.2924869,60,1195-588-1,*,HD 5891 b,272.48,0.81,0.0,2.1E-8,181.65,10.64,,1.93,,7.63,1,Simbad,15.1383,20.29249,15.1383,20.292485,4715,15.1383,20.292485,272.482,0.076,0.264,4691,48.574,10.566,2.351,4711,49.264,0,0.0,0.039,1.03,1.028,1.324,1.068,0.002,4.2E-5,5.9,G,,,698.597,,,1871.37,1928.872,,,,,,5091.999,5251.701,3762.967,1792.738,,,,348.699,182.769,,,,,,53.255,,Gaia
0.002828,26.2326036,20.0831494,61,1211-1730-1,*,HD 10697 b,,2.61,0.0,8.3E-8,250.51,,,,,,0,Simbad,26.2326,20.08315,26.23260306,20.08315,8159,26.232603,20.08315,32.573,0.014,0.544,5569,2.671,1.758,3.938,5676,2.825,0,0.0,0.078,1.027,1.064,1.275,1.096,1.0E-4,4.0E-5,5.7,H,,,5457.915,,,10163.413,10757.301,11392.627,,,,,11170.904,13775.265,9627.875,4553.201,,,,815.701,442.082,,,,193.7,,123.357,,Gaia
0.004307,47.8092919,21.0973594,62,1231-1727-1,*,HIP 14810 b,50.77,2.9,0.0,1.1E-8,95.01,1.04,,0.81,,3.38,1,Simbad,47.80929,21.09736,47.80929306,21.09735889,14810,47.809293,21.097359,50.768,0.016,1.244,5530,0.866,1.015,4.396,5671,0.944,0,0.0,0.053,1.061,1.072,1.916,1.221,0.0,3.7E-5,8.5,G,,,662.868,,,1291.932,1384.533,,,,,,2097.434,1677.645,1238.028,562.234,,314.333,,124.6,57.056,,,,,,,,Gaia
0.015581,61.7551069,15.3350297,64,1250-4-1,*,HD 285507 b,44.7,0.75,0.0,2.8E-9,72.02,0.69,,0.82,,0.98,1,Simbad,61.75511,15.33503,61.75510306,15.33503194,19207,61.755103,15.335032,44.701,0.012,2.735,4475,0.176,0.699,4.514,4642,0.2,0,0.0,0.057,0.98,0.983,0.0,1.198,0.0,0.0,0.0,G,,,55.902,,,212.363,252.874,239.345,,,505.39,,718.602,768.953,572.704,278.687,,145.543,,,28.386,,,,,,,,Gaia
0.012589,57.5956989,17.4763689,65,1252-844-1,*,HD 24040 b,45.84,2.28,0.0,2.6E-8,131.83,1.3,,1.11,,3.86,1,Simbad,57.5957,17.47637,57.59570111,17.47636611,17960,57.595701,17.476366,45.842,0.012,2.233,5739,1.758,1.343,4.16,6006,2.093,0,0.0,0.022,0.0,0.0,0.0,1.059,0.0,0.0,0.0,G,,,1845.979,,,3304.301,3526.171,3586.112,,,,,4907.817,3936.407,2731.055,,,,,,,,,,,,,,Gaia
0.014940,67.1541617,19.1804292,66,1273-1104-1,*,epsilon Tau b,,2.14,0.0,1.2E-6,1252.55,,,,,,0,Simbad,67.15416,19.18043,67.154165,19.18043194,20889,67.154165,19.180432,44.964,0.011,6.2,4918,79.149,12.272,2.229,5375,114.292,0,0.0,0.053,0.849,0.835,0.0,1.059,0.0,0.0,0.0,H,,,46841.067,,,124199.424,132221.882,140159.931,,,,,293013.964,285430.223,183455.381,,92161.968,,,,,,,,3780.014,,,,Gaia
0.030539,70.7323956,18.9581664,67,1275-2034-1,*,GJ 176 b,9.41,2.15,0.0,1.3E-8,227.65,0.46,,0.24,,,0,Simbad,70.7324,18.95817,70.73240306,18.95817111,21932,70.732403,18.958171,9.405,0.006,4.177,3500,0.033,0.495,4.224,3774,0.038,0,0.0,0.035,0.0,0.0,0.0,1.064,0.0,0.0,0.0,G,,,73.897,,,373.8,314.27,373.787,,,,,,4595.153,3663.789,,1943.353,,,,,,,,,,,,Gaia
0.003706,84.2603589,20.7307881,68,1310-2544-1,*,HD 37124 b,,3.15,0.0,2.4E-8,138.72,,,,,,0,Simbad,84.26036,20.73079,84.26036,20.73078806,26381,84.26036,20.730788,33.67,0.024,3.01,5893,0.802,0.86,4.445,6166,1.046,0,0.0,0.036,0.0,0.0,0.0,1.107,0.0,0.0,0.0,H,,787.555,1566.848,1886.457,,2864.703,3045.814,3100.444,,,,,,,,,,,,,,,,,,,,,Gaia
0.001053,140.9461969,20.3644536,71,1408-143-1,*,HD 81040 b,34.31,1.11,0.0,2.2E-8,123.56,0.91,,1.05,,7.27,1,Simbad,140.9462,20.36445,140.94619694,20.36445389,46076,140.946197,20.364454,34.314,0.008,0.301,5693,0.803,0.923,4.49,5747,0.834,0,0.0,0.044,1.139,1.155,3.26,1.142,0.0,0.0,0.0,G,,,1531.182,,,2686.331,2876.758,2941.873,,,,,3985.551,3184.93,2292.611,,,,,216.9,,,,,,,,,Gaia
0.017818,152.5319856,18.1868686,74,1422-1130-1,*,HD 88133 b,74.04,3.06,0.0,1.8E-8,126.29,2.01,,1.23,,0.3,1,Simbad,152.53199,18.18687,152.53198111,18.18687111,49813,152.531981,18.186871,74.044,0.017,0.329,5278,3.087,2.104,3.759,5253,3.254,0,0.0,0.012,0.0,0.0,0.0,1.022,0.0,0.0,0.0,G,,,952.855,,,2034.79,2176.223,2211.179,2759.474,,,,,,,,,,,,,,,,,,,,Gaia
